,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,y_test,p_pred
10,0.15981713416287496,-1.2355908491720702,0.2574785662724763,0.0034439133581696383,0.47963506738239564,1.5020756063763736,0.7055979658262145,0.3632013025972718,1.0017508543872027,1.5965609985524953,0.5089994677302109,0.5336830395069607,0.954884728955344,0.20049983991662046,0.9783800309390769,1.5068860024657222,0.6925269862878211,0.6494652648383753,0.7249819047240578,0.6237728257673885,0.039513457582753035,-1.1948212443964805,0.2036990148947219,-0.12548530859015652,-0.05122636069155361,0.6948869398586351,0.2384921709264703,-0.057955828203529444,-0.11932056048928594,0.45076238798168494,1,0.8333333333333333
11,0.13993614043211808,1.1007845457935554,0.10713433540118895,0.02221499060820344,-0.4711352370923351,-0.346451695348133,-0.7254176403773597,-0.49909152663618456,-0.46227744826310513,-0.5865492500182818,-0.11936399676175319,-0.19205451940036933,-0.2906122875022196,-0.14470698432992082,-0.7243556719465315,-0.4078896184844103,-0.6858104573078074,-0.5174710693062855,0.03725600449982024,-0.3411463479196559,-0.03296542791711084,0.5590063895530976,-0.12990237542799823,-0.1351538285013488,-0.9147934202313256,-0.4940581903463522,-0.8649862155870864,-0.6874233641112798,-0.6127436469646772,-0.6364959506707828,1,0.95
12,-1.343470006078492,0.5562508382019654,-1.327108436910651,-1.0980770289051738,-1.1863479287069345,-0.8302829647045677,-0.6459446733018321,-1.129548042703314,-1.9628151848947175,0.6297550313282934,-1.0342987368462613,-0.06323610269431829,-0.8376211122977713,-0.7378290727963489,-0.5086802608723364,0.07052483905596131,0.1809141223311084,-1.0816362861752222,-0.1249891902713908,0.2980984202226825,-1.3054875747647154,0.3766213431256575,-1.210830451750456,-1.0188565483843237,-1.0419175051381955,-0.4170852846455477,-0.4096532576113391,-1.354652861534541,-0.8489396162283066,0.4496540716323964,1,1.0
13,0.7704476558932623,0.039641936127892984,0.6767948047025321,0.6408073090752243,-1.5592548445338497,-0.6085506555987985,-0.4682918322088284,-0.5470683337667328,0.11822255203963539,-1.4342764764113496,0.26609963338035914,1.529757839107272,0.30342444530742924,0.13801498453993608,-1.1993749312675948,0.06325919892976418,-0.0442220634281968,-0.11292016336289057,-0.646837540617599,-0.86086369195964,0.4039787103820666,0.3896488464419035,0.38837121310908507,0.2661776434486872,-1.9563341986407152,-0.5296820144723443,-0.40293672467312336,-0.46054706307050847,-0.6046547439077036,-1.3424934651678488,1,0.35
14,0.14561642435519184,-0.9423803912381372,0.15656257568763962,-0.008501317619124687,1.1984060310945799,0.560187079662123,0.13635557606248358,0.5602673275851151,1.1112791563311162,0.09390069758819483,0.38375988003422473,-0.8702562681992695,0.46925969988345617,0.05330840242717736,-0.5110136888128609,1.0418850343890993,0.41334485313710667,0.7192154210355123,0.4513444866770899,0.3956872664834653,0.014663553982799601,-1.2111056235417879,0.06370557431286632,-0.13532961977246144,-0.2046519804067416,0.34755465463021196,-0.056555526002288165,0.38209283623125484,0.40484035760260445,0.04345612961799309,1,0.8833333333333332
15,0.37850806520120006,-1.7219478786021658,0.43377262329414995,0.23324740454040072,2.0879740554908484,0.9695390349343124,1.4362972839613963,1.5677802773266292,0.5636376466115491,1.118828431170449,0.05676545221703974,-1.0134080016937403,-0.030226186287323462,0.09467161654977126,-0.5493485764071923,-0.12676523514000965,0.36924601262755213,0.22772013434405783,-0.31750401093275316,0.14112411325281818,0.5220157524818445,-1.4065181732854732,0.5283646536909411,0.3892315332274981,0.9087796598120504,0.6618076745987854,1.491125563903687,1.0368365237985813,0.5099960973432616,0.9450714797645609,0,0.35
16,-1.4442950457130446,-0.0906738229538556,-1.313927572834264,-1.1671887224166617,0.23624925590757734,1.7598157263625662,1.3647339486801158,0.004149068588007258,1.8925810435310313,3.4918976234480326,0.21701437710758079,1.2594205984142912,0.4469833224030944,-0.35504332848523845,0.9347115937664033,2.2591592032242978,2.3477255714283976,2.185590797831138,1.7396197645619285,1.5440583410870983,-1.2858147344147524,-0.3708316596439398,-1.1509609165228962,-1.0257124079577145,-0.45013297195104246,0.7667707278271552,0.9053479412207373,-0.0016174178779686822,0.378955867820289,1.1944426583545757,1,0.8166666666666667
17,1.812779755777226,1.9827429867218145,1.7477400109089607,1.8887995359411036,-0.33947916948168716,0.0579728752772613,0.836169665286797,0.8893985420936078,-1.3275510336200202,-0.9749727617769783,0.4288750052849404,-0.05053569541343979,0.44599326118174487,0.6528549901083914,-0.6736869509522846,-0.2715191422696316,0.08873759855925722,-0.14373999982209082,-0.9156318185221425,-0.3434158559722324,1.6982445228796303,1.9057245448699978,1.6512907621879551,1.7428243207944178,-0.44136579368160295,0.1389008276065438,0.6832226019068917,0.6348543528270133,-0.7502549989332284,-0.036896805705455976,0,0.05
18,1.5401261274697042,0.9122921085503131,1.5211939095960623,1.4764046569630898,0.33018763928382333,0.5203889728995492,1.2153297925665647,1.3717460116319156,0.6476093447685493,-0.5610323769830381,0.7417935140239024,2.9376887033874923,1.245962728032072,0.6548351439759622,1.399730447628076,0.865832985177397,1.4189973588925895,3.668187141184238,0.8642221838187535,0.9248608940758508,0.9423932883810534,0.7755886321856826,1.0347239068593561,0.7601511152750566,-0.3186252979094534,-0.08183965403130038,0.5311411060915803,1.0337912043215238,-0.5253834939493619,-0.4392156404973479,0,0.05
19,1.9349058601233036,0.9937394579764051,1.9330959119831501,2.01678415355497,0.3088380066983123,1.0661915799291346,2.2900353188959732,2.1171921009183916,1.4362131187647253,-0.5411859201778499,2.1612958149124113,-0.7185771183876374,1.7355480019893574,2.146551057546102,-0.5860167297582918,0.7602017556503755,2.0983847589232467,1.1101407150706293,0.41986407575133255,0.45658573256093093,1.9281061311791976,0.21540598958711715,1.7287339420843015,1.985416274929788,-0.4939688632982391,0.4003542511026644,2.048118045422856,1.46013593110955,0.3643958423177363,-0.30233857136016157,0,0.0
20,-0.6496233248750801,-0.13721516548305118,-0.5782705965709247,-0.6094601998815683,1.0347255146056669,0.8956282652323896,0.41432263626030025,0.07482458016741707,1.786703684985248,2.153679393155298,0.27909278945256516,-0.3390163750791036,0.3014443228647304,0.01458539346134487,-0.49667977432106725,0.4841074308548806,0.3367521301468276,-0.2199785426422174,0.26488359119375793,0.7081228750548095,0.11406316838261259,0.3977910360145572,0.361563958529581,0.014268751944350134,1.3734401080923335,2.056225933244763,2.0313267130773163,0.608969137272026,3.009467141948111,3.1173715243709177,0,0.15
21,0.6000391382010608,-0.1209256955978326,0.6932708847980152,0.4272152027907495,0.7287141142133509,1.437640576379825,1.3308355267047722,1.0730516962707604,0.2350527407798089,0.573050869027754,-0.42542500646260634,-0.543492932301244,-0.19903162452739875,-0.26945667798689266,-0.8260264607836713,0.5215534222745127,0.2263392437582435,0.047667405556099364,-0.8066611653175979,0.10821624649046133,0.4723159452819384,-0.0956256520882491,0.584957746692117,0.2644197307375613,0.18110386344858795,1.3761925762682348,1.1054046723090176,0.8921838486383578,-0.21153405533878494,1.2387753123261347,0,0.0
22,-0.18668018514460027,-1.216974312160392,-0.19149461632944978,-0.30883855361966456,0.7642968351892016,0.21147985850433243,-0.3884422160002415,0.09649152532314856,-0.11908876883884369,0.5092586864396481,-0.8892084940399606,-1.167627232961548,-0.8732633162663501,-0.6049827499919757,-0.86369465468071,-0.6124453328065788,-0.6151859984466409,-0.4874622811749592,-0.431317804279722,-0.38124099018183816,-0.2980310663166118,-1.1980781202255417,-0.36699764926450335,-0.38741430254791115,0.3038443592207381,-0.027767778125776556,-0.4192483046659329,0.2876879324424778,0.5277916840686034,0.5161530525897334,1,1.0
23,-0.6496233248750801,-0.08136555444801583,-0.6779508811486001,-0.6452958928134509,-0.5444356423025878,-0.6697639340955194,-0.7797806652489291,-0.9025094102500422,-1.0172208447789333,-0.3157868750332047,-0.6603845787683321,-0.6380202493489238,-0.7039628474156002,-0.5108154327341556,-0.5080135671750435,-0.458749099367791,-0.379439565346691,-0.8190188376097224,-0.5306021771994179,-0.33017705899887023,-0.6148673372160153,-0.11191003123355645,-0.65651599872315,-0.5876405603451479,-0.19150121300258288,-0.4215382626612968,-0.6001149416450253,-0.6924481412484244,-0.5917124990165454,-0.22253979421135678,1,1.0
24,2.0570319644693806,-0.9749593310085743,2.0319523925560516,2.0793544110550823,0.2661387415272912,0.8937331172913143,1.3107475729416058,1.9753251981130069,0.5891942503984624,-0.1371687637865042,-0.2301667443775102,0.16718557225875907,-0.22724836933585704,-0.028097923239629577,-0.8716949790482226,0.07108373445028415,0.08210619397135432,0.2650283574262473,-0.4591658600986609,0.2163961303299339,1.3296376194803248,-0.6248679743107308,1.3355608749182377,1.1504077371449997,-0.5772570568579124,0.18915586521285388,0.6246928148738694,1.2484862274540656,-0.276245279794574,0.1504086573243776,0,0.3
25,-0.62406204722125,-1.950000456995225,-0.6520010549982137,-0.6034875843929213,-0.5437239878830711,-0.9839794627257462,-0.787690297043176,-0.7985596614671875,-0.7689566937060631,-1.047270568710166,-0.5521082781666152,-0.3118012166200789,-0.6024815722272852,-0.4705523040935457,-0.28867134076573864,-0.751051390598649,-0.6012600488120446,-0.9674406816106071,-1.160210395714565,-0.7330147383311723,-0.5113260722162102,-0.901702419780952,-0.584434269742705,-0.5116987312245102,0.22055616566106412,-0.6155608762046468,-0.5794855904776488,-0.6980819822809803,-0.7130460448711499,-0.6276294198764708,1,0.95
26,-0.9165966692595283,-1.4729516960709685,-0.9588680467765943,-0.8193549727683093,-1.5094390351676592,-1.2728000089455684,-1.076077983255635,-1.0918888285040667,-1.3494566940088035,-0.7609145490924406,-0.44527566157292114,-0.826349145885376,-0.5237717051300067,-0.4795730050458135,-0.29967178677106854,-1.0811350104857327,-0.9966575473657581,-1.3333856871472147,-0.5051756914516911,-0.4273876539175573,-0.8095249154156492,-1.2176193751999105,-0.8694847434381012,-0.7217693002040516,-0.6693124286870253,-1.0898666488535704,-1.216884566314313,-1.1431554238529091,-0.2633030349034167,-0.39322051200185626,1,1.0
27,-0.11283649414464653,0.7726680809627255,0.06717984116964147,-0.21782726998313734,1.1912894868994104,2.3681582154476257,1.5568250065403952,0.8081474977596147,0.939684816618985,1.9878197184262187,-0.6968375999709101,-0.08682257335880633,-0.3985289606293058,-0.4648318595872295,-0.20400124120956314,1.8936416153371443,0.766467147442939,0.7273259043142488,-0.11288133991533035,1.6257606309798467,-0.2566145603166899,1.031253384767004,0.04583407125986318,-0.321492575880691,1.434810355978408,3.296698380489132,2.025089932491831,1.6169698841780027,1.1247527296732565,3.2780773950178173,0,0.2333333333333333
28,-0.20656117887535716,-0.5444519126135139,-0.2672845847686735,-0.2914895276764515,-1.209120870131479,-0.8979397462009435,-0.841048924226587,-0.8818742243874407,-0.5900604671976708,-0.8204539195080077,-0.8906521780479834,-1.0966863865783563,-0.9059353365708808,-0.5966221003288982,-0.8823620782049061,-0.7253422024597972,-0.5763922816074085,-1.0238896452306157,-0.9241073137713849,-0.6509341970963277,-0.31873931931657273,-0.6476661051141609,-0.40214493860207545,-0.38161319060119586,-0.4852016850287995,-0.5513107648345539,-0.6514484433871022,-0.6811804591833122,-0.25844969306923216,-0.4502988039902378,1,1.0
29,1.3185950544698424,0.4980741600404707,1.2740527081638096,1.2431882426444887,-0.37008030952091875,0.6795813999498449,0.21595409284903086,0.3090339397079432,0.5161753824358535,-0.27892916953785346,0.855483629655705,0.5681555735550592,0.7440016888079186,1.0541661739361103,0.16901388242571402,0.7540539063128241,0.2402651933928398,1.0322800755947552,0.13775116245512264,0.2458997350134264,1.7127402999796033,1.4155647325962524,1.603633420713281,1.7445822335055436,0.7641212183663008,1.4531654819690394,0.9173417500389794,1.3733443260134164,1.259028520419019,0.81761509959633,0,0.0
30,-0.37412955460602154,-1.4496810248063707,-0.43987152376886324,-0.4154924016312197,-0.6383740256788338,-1.2621871804755487,-0.9994549946202568,-0.9187596191168407,-1.2618340524536724,-0.2080489666621788,-0.4196502704305148,-0.4117715653595635,-0.5386226234502479,-0.4080674487168614,0.4976938751910252,-1.0682804164163069,-0.8525902826935666,-0.7117982486648211,-1.1977447318183525,-0.1679072332396614,-0.5465301023161439,-1.551449147678707,-0.6124329578590761,-0.5447474901936765,-0.7087647308995021,-1.2711028540945557,-1.1735149536275493,-1.1375215828203533,-1.8082835187853783,-0.5960424039217355,1,0.95
31,1.8298206075464458,-0.35363240824381126,1.6859547105508974,1.9087082542365938,-0.8269624468508425,-0.48707167257589423,-0.023845855198769264,0.5481441558908369,0.0013923632994608738,-0.8686524574634664,0.49925460067605626,-0.8762436030602548,0.263326965842778,0.7424019483418791,-0.6053508469797809,-0.6929262695890712,-0.44078005778479334,0.2601620674590054,-0.8054503802819919,-0.09944374032027478,1.8059274384794277,-0.36920322172940884,1.535125992343437,1.8904889885289908,-0.3756119566608087,-0.4304442186927949,-0.14674896831546966,1.087084295170027,-0.24388966756667946,0.2811899865404747,0,0.0
32,-0.2804048698753109,0.33750652831474515,-0.2466894846493191,-0.33557311818789437,-0.6839199085279228,0.08640009439338557,0.24734152060397854,-0.35645080436095233,-0.9113434862331499,-0.3682382251612042,-0.32472804690300966,-0.7773618606591312,-0.27427627734995436,-0.2846378576382702,0.08467712971818497,0.35276701318900766,0.4726959241988381,0.12066175506473131,-0.5971953541577508,-0.21367564563328442,-0.30424354221659994,-0.03537344925061254,-0.18947405227134118,-0.3366106251963735,0.11973361556251226,0.6401789242365759,0.8549739441841201,0.053198332709063156,-0.5464146418974937,-0.1222371646007065,1,0.9
33,0.5773180025087679,0.5236718984315283,0.5861763641773726,0.4405824850748642,0.3159545508934826,0.4559539429030006,0.19461064197566652,0.1859966440021822,1.2719206658488553,-0.5511091485804445,0.1011587354637436,0.08735444077895267,-0.010919992471010024,0.07354997529568078,-0.7213555503087141,-0.3329976356451467,-0.32174634543193525,-0.41609002832207487,-0.6286757650835082,-0.5378370458096062,0.6628318728815794,0.9775149335874909,0.6683580942727966,0.5175591611396866,0.3126115374901776,0.3259259042680024,0.129588386856831,0.2526667584563186,0.9370901787514684,-0.4297949515283923,0,0.1
34,-1.2466211651900914,-1.7033313415904874,-1.2657350385549746,-1.0420482074164368,-0.2747186173056393,-1.2000263280082906,-1.1148728439607505,-1.261819584082589,0.33362821252933117,0.2016386059592197,-0.7448400932376713,-1.3078760162203895,-0.8158397654280841,-0.6177437415829887,-0.3336731653329971,-1.1078502103343657,-1.0575006844597676,-1.9134474512424755,0.26972673133618197,-0.21745815905424487,-1.1698485176149709,-1.8852789201575029,-1.2132133188241896,-0.9452000057881498,-0.3931463131996872,-1.1592058779559482,-1.3058306525103973,-1.7450628184932908,0.33042244947844723,-0.13498280261752918,1,1.0
35,-0.41105140010599867,1.0588973375172794,-0.38220524343467127,-0.44336460724490623,1.1272405891428783,0.41426068819935213,0.3013278963424885,0.5110008213381544,0.34093009932559226,0.4397960876214864,0.07336781830930297,-0.07049347828339159,0.030167548214990778,-0.08530236830279131,0.24668369816031588,0.05599355880356685,-0.07174239246799408,0.17905723467163664,-0.5075972615229031,-0.07334439771564676,0.16997545148250726,1.2690053202884883,0.1351915865248776,0.013565586859899626,2.311528182922338,0.9658824591027897,0.6246928148738694,0.8678212928218993,0.7801654594461804,1.061444696439901,0,0.15
36,-0.24348302437533428,-0.5281624427282953,-0.30559147099067296,-0.30855414335830034,-0.8476004250168359,-1.030979131664405,-0.6686691709964143,-0.6283193781007259,-1.152305750509759,-0.8587292290608719,-0.4059352723542972,-0.5917544799685813,-0.4069444810107758,-0.3444825078581932,-0.3363399401221681,-0.8069409300309355,-0.30848353625612945,-0.444314510132079,-0.6928473719706291,-0.4913121307317911,-0.23383548201673252,-0.3382629013533251,-0.25083287941998444,-0.301979744787194,-0.209035569541462,-0.7835017613700384,-0.44899295053517346,-0.2714327235452482,-0.6386281367469927,-0.42757831882981373,1,1.0
37,1.3839183195851863,-0.08834675582739546,1.2946478082831638,1.3740169628719965,-1.0098576326667144,-0.455991246342265,0.049098526903729074,0.18960780152813747,0.49061877864894016,-1.7518197852943715,1.0265601846064178,0.22705892086861407,1.163292616049396,0.8997141722655738,-0.87102828535093,0.10238187653236464,0.2820430422966283,0.2942260972297003,-0.029337172458512827,-0.41944437573354,1.2530170833804688,0.008594374441716646,1.2193961050737188,1.1556814752783773,-1.3268507988949731,-0.17726061151163652,0.23273514269371387,0.10953674303462392,-0.09667163192975961,-1.0271774637951405,0,0.0
38,0.20809954750899856,-0.5467789797399732,0.12031519947757607,0.05350011935825967,-0.5067179580681859,-0.6367883599208154,-0.6947835108885309,-0.519726712498786,-0.8711831088537154,-0.8176187113929808,-0.36948225115171923,-0.995264562721057,-0.6207977048222494,-0.3612038071843481,-0.4283436703485636,-0.4934006138158086,-0.5730765793134572,-0.5701892106180753,-0.6093032045138115,-0.6153785709392983,0.008451078082811059,-0.8365649031997237,-0.14777387848100138,-0.18121114153284668,-0.46328373935520123,-0.6314643691180362,-0.7205327821801772,-0.5313507409120914,-0.6078903051304927,-0.8686882258468195,1,1.0
39,0.27058267066280584,1.5010400915446385,0.2484167222199604,0.1755121214834789,0.4298192580162052,-0.12604598980111628,0.4356660871336646,0.42846007788774887,-0.6010132973920619,0.2611779763747869,0.895906781880346,0.5246113200206194,0.647470719726351,0.5067636381009322,1.1597207166026966,-0.06528674176449477,0.5711722823291969,0.918733309692439,0.079633480746032,0.40552180137796284,0.4640326440819541,1.2282943724252204,0.41517846768858957,0.29782007224895285,1.4742626581908855,-0.11873575759036366,0.6270915766375179,0.578515942501453,-0.3991966062605729,0.5782187681499157,0,0.05
40,0.28478338047048946,2.448156412013772,0.19528136391202577,0.1837600190630391,-0.9365572274564626,-1.1047003865722205,-0.5265468981220113,-0.5553224081117734,0.14743009922467876,-1.3974187709159982,0.22712016516374112,0.7441469315900867,0.08759109905325688,0.1109528816831327,-0.06999580805372618,-0.6264177176646504,-0.23222238349524552,-0.4394482201648371,1.3279528524558717,-0.7734876319354503,0.20517948158244134,1.8291879628870533,0.08455566120803601,0.08933162470942466,-0.7701349787855771,-0.9898654854141784,-0.5636537628375691,-0.7439140404106932,0.5374983677369716,-1.2355409374614643,0,0.9
41,-1.4908733738822462,-0.8842037130766426,-1.4510909396291642,-1.1771430815644068,-0.9557718967834216,-0.5185311283977383,-0.5221526582363185,-0.6476648648469147,0.4322036842788534,0.4837418134044053,0.47976486656774736,-0.030577912543488392,0.6984588726258457,-0.22347310483996652,1.2963929245477046,0.19627630277860567,0.008166032816236556,0.5294301123130695,0.947766351275571,0.1433936213053945,-1.3021742542847217,-1.2990412709264463,-1.250743475235496,-1.0170986356731977,-1.3531523337032907,-0.8235785635117795,-0.8528964562982984,-1.0199722510059404,-0.7551083407674125,-0.533976688361554,1,0.9833333333333332
42,0.537556015047254,0.9192733099296918,0.4420106633418918,0.40645325371116653,-1.0176858312814026,-0.7135418515343508,-0.700684347306461,-0.40468555131478307,-1.0354755617695854,-0.8261243357380614,-0.09265584261332961,-0.054164383207976445,-0.19804156330604922,0.0038045557379028138,-1.0040336779608279,-0.9059213043655148,-0.6924418618957103,-0.6821138798646442,-0.7194846427539621,-0.2847868979473433,0.604848764481689,1.3357712747842483,0.4926216475849352,0.4736113433615398,-0.6254765373398288,-0.6308282294015006,-0.6058719698777817,-0.22620972931094682,0.07643089348947567,0.03181880795045893,0,0.4
43,-1.081324903028656,-0.6840759402011006,-1.09809092358343,-0.9385228722798872,-0.14377420411450906,-1.030979131664405,-0.9878165364087222,-1.1200816511888456,0.26791123136298334,-0.1116518907512614,-0.7029732570050075,-0.45332004060700826,-0.7475255411549744,-0.6021225277388176,0.015007638351095687,-1.018929953097598,-0.7219516123118783,-1.0221053389092938,-0.5984061391933571,-0.44970448310122474,-1.0393865237152164,-0.6362670397124459,-1.0764963204687175,-0.8713676719208632,-0.1695832673289846,-1.0550061923874212,-1.0955072210737018,-1.3825175347496155,-0.3555165297529157,-0.5517097499501774,1,1.0
44,-0.25200345025994414,0.19555543360069827,-0.21003020643686826,-0.3185085025060455,-0.9621767865590751,0.34034991849742907,0.15317923733913563,-0.5310760647232167,-0.7689566937060631,0.21581464653435503,-0.4481630295889668,-0.7318218288376962,0.2489710781332115,-0.36362399524471267,-0.7040215141791034,2.29660519464393,1.4899533879831506,0.3055807738199317,-0.6395728304039628,1.640890684663689,-0.17171072301684967,-0.028859697592489825,0.23050626947422637,-0.25855930082238493,-0.5378047546454356,1.9741639098116741,1.8394257719854408,0.32118644669010815,-0.09020050948418142,2.2695095171648654,1,0.5333333333333333
45,2.110994661738577,0.7214726041806104,2.060785532723147,2.3438559541237396,1.0418420588008372,0.2190604502686322,1.9472846078119446,2.3209645613115804,-0.3125887689397572,-0.9310270359940594,2.782079938362255,0.07102534570353793,2.3795828264771517,2.6041866180513953,1.0863844099004976,0.19180513962402293,0.6660013679362091,2.0671777419615798,-1.138416265073656,0.16797995854163825,1.9011854022792485,0.11769971471527413,1.7525626128216383,2.0153007910189276,0.3783653745109713,-0.2733177087085082,0.6645122601504337,1.6291511620862318,-1.3601582894290396,-0.7090906715492091,0,0.0
46,-1.5496643124860556,-1.1262186942284607,-1.5466522041829687,-1.2163916976326592,-0.3544239122915446,-1.1670507538335864,-1.1148728439607505,-1.261819584082589,-0.32719254253227936,0.6297550313282934,-0.666881156804435,-0.7793576389461263,-0.7084181229116725,-0.6375452802586985,0.710369164627403,-0.9764539031290601,-1.0575006844597676,-1.9134474512424755,0.7952074367892084,-0.14975116881905048,-1.4510665933544413,-1.4065181732854732,-1.4565636187292457,-1.092337299709385,-0.7087647308995021,-1.168557131789021,-1.3058306525103973,-1.7450628184932908,-0.49949900416704646,-0.3028927295348066,1,1.0
